Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,1,buiatti renan,11,3,5,14,3,-,-,-,.,.,24,1,2,9,38%,2
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,2,loubeyre thibault (l),-,-,-1,-,-,-,16,1,50%,13%,-,-,-,-,.,-
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,6,lavigne tom,-,-,-2,3,1,-,-,-,.,.,2,-,1,-,0%,-
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,7,goncalves antony gabriel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,8,coulet eliot,2,2,1,7,1,2,-,-,.,.,-,-,-,-,.,-
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,9,blankenau jay,4,1,1,15,3,-,1,-,0%,0%,4,-,-,3,75%,1
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,10,reichert moritz,17,4,9,18,4,1,37,1,65%,38%,34,1,2,15,44%,1
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,12,vanberkel lucas,18,7,15,15,3,-,1,-,0%,0%,22,-,-,14,64%,4
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,14,bultor daryl,12,4,5,17,2,1,1,-,0%,0%,15,2,3,9,60%,2
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,17,barnes ryley,15,5,3,17,3,1,39,2,54%,36%,35,3,4,12,34%,2
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,18,gempin grégory,-,-,-1,-,-,-,-,-,.,.,1,-,1,-,0%,-
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,20,strehlau alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6455,2023-01-28,tourcoing,motta paes mauricio,robert grenon tours,,totals,79,26,35,106,20,5,95,4,56%,32%,137,7,13,62,45%,12
