Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6510,2023-03-25,plessis-robinson,logeais cédric,andré brouat toulouse,1,de leon guimaraes da silva hugo,-,-,-1,3,1,-,-,-,.,.,-,-,-,-,.,-
6510,2023-03-25,plessis-robinson,logeais cédric,andré brouat toulouse,3,nevot thomas,3,3,1,18,2,3,1,-,0%,0%,2,-,-,-,0%,-
6510,2023-03-25,plessis-robinson,logeais cédric,andré brouat toulouse,5,jeanlys samuel,13,4,-,10,6,-,-,-,.,.,26,4,3,11,42%,2
6510,2023-03-25,plessis-robinson,logeais cédric,andré brouat toulouse,6,debes julian (l),-,-,-1,-,-,-,20,1,55%,40%,-,-,-,-,.,-
6510,2023-03-25,plessis-robinson,logeais cédric,andré brouat toulouse,8,mitchem tyler,14,3,12,14,1,1,2,-,50%,0%,12,1,-,11,92%,2
6510,2023-03-25,plessis-robinson,logeais cédric,andré brouat toulouse,9,suihkonen niko,18,5,12,20,2,-,30,2,60%,43%,26,1,1,18,69%,-
6510,2023-03-25,plessis-robinson,logeais cédric,andré brouat toulouse,10,paofai nohoarii,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6510,2023-03-25,plessis-robinson,logeais cédric,andré brouat toulouse,15,ponsin arsène,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6510,2023-03-25,plessis-robinson,logeais cédric,andré brouat toulouse,18,benavidez faitella felipe,10,3,1,13,3,-,27,4,59%,48%,19,1,1,9,47%,1
6510,2023-03-25,plessis-robinson,logeais cédric,andré brouat toulouse,20,henry mederic,9,4,5,16,2,-,-,-,.,.,10,2,-,5,50%,4
6510,2023-03-25,plessis-robinson,logeais cédric,andré brouat toulouse,,totals,67,22,29,94,17,4,80,7,58%,43%,95,9,5,54,57%,9
