Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,1,de barros ferreira joao rafael,1,-,-,6,1,-,4,-,25%,25%,3,-,-,1,33%,-
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,2,derouillon pierre,12,4,2,9,3,1,18,3,17%,6%,22,1,3,10,45%,1
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,5,nascimento dos santos leandro,13,6,10,17,3,2,2,-,50%,50%,11,-,-,9,82%,2
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,7,palonsky luciano,16,6,11,20,2,3,25,1,32%,8%,26,1,1,13,50%,-
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,8,chauvin gary,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,9,bruckert thiebault,3,-,2,5,-,-,2,-,50%,50%,5,-,1,3,60%,-
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,10,drame neto aboubacar,19,4,8,18,5,2,-,-,.,.,33,5,1,16,48%,1
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,14,diez benjamin (l),-,-,-,-,-,-,28,-,71%,32%,-,-,-,-,.,-
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,17,coric zeljko,2,1,-6,14,7,1,-,-,.,.,3,-,1,-,0%,1
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,19,monteiro de santana jose ademar,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,20,klajmon jakub,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,22,parkinson michael,5,1,5,11,-,-,1,-,100%,100%,5,-,-,3,60%,2
6346,2022-10-14,tours,fronckowiak marcelo,chaban delmas castelnau-le-lez,,totals,71,22,32,100,21,9,80,4,44%,20%,108,7,7,55,51%,7
