Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,1,awad youssef hamdy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,2,cannessant tom (l),-,-,-,-,-,-,32,-,56%,19%,-,-,-,-,.,-
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,3,noda blanco sergio,1,1,-1,2,-,-,3,1,33%,33%,5,-,1,1,20%,-
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,4,kozub lukasz,6,2,5,17,1,-,1,-,0%,0%,2,-,-,1,50%,5
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,5,concepcion rojas javier octavio,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,6,diverchy clément,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,9,bouguerra aymen,12,2,-1,13,7,-,37,2,46%,30%,25,3,1,12,48%,-
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,10,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,11,brahim adam,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,13,da silva candido gabriel josé,29,7,16,19,7,1,-,-,.,.,49,3,3,27,55%,1
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,14,manavinezhad mohammadjavad,13,4,-1,21,8,2,14,-,64%,50%,23,1,5,10,43%,1
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,21,howe jackson,12,4,10,16,2,-,-,-,.,.,11,-,-,11,100%,1
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,22,nikolic uros,7,1,3,18,4,-,1,-,100%,100%,9,-,-,7,78%,-
6367,2022-11-02,poitiers,donat brice,espace omnisports plessis-robinson,,totals,80,21,31,106,29,3,88,3,52%,30%,124,7,10,69,56%,8
