Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,2,bazin yannick,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,3,chaboissant anatole,4,2,3,16,1,1,-,-,.,.,4,-,-,2,50%,1
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,4,galtie timothé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,5,magnin simon,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,6,wang si valentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,7,huetz françois,7,4,5,10,1,-,-,-,.,.,10,-,1,6,60%,1
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,10,thoral thibaut,6,3,3,10,2,1,13,-,46%,31%,9,1,-,4,44%,1
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,12,pasquier julien (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,13,lemeur tanguy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,15,de oliveira montes da silva petrus,10,5,8,8,2,-,-,-,.,.,9,-,-,6,67%,4
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,16,neves atu chizoba eduardo,13,5,7,14,4,1,-,-,.,.,19,-,2,10,53%,2
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,17,lopez pascual tomas,8,3,6,14,1,2,14,-,50%,21%,10,-,1,6,60%,-
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,18,horvath kristof,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,19,massimino franco (l),-,-,-1,-,-,-,15,1,53%,40%,-,-,-,-,.,-
6427,2022-12-30,nantes rezé,henno hubert,trocardière rezé,,totals,48,22,31,73,11,5,42,1,50%,31%,61,1,4,34,56%,9
