Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,1,de leon guimaraes da silva hugo,10,4,-,17,5,2,22,1,41%,23%,23,1,3,8,35%,-
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,2,ripoche arthur,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,3,nevot thomas,3,1,-,13,3,-,-,-,.,.,4,-,-,1,25%,2
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,4,rouzier antonin,-,-,-,-,-,-,-,-,.,.,2,-,-,-,0%,-
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,5,jeanlys samuel,21,5,14,11,3,-,1,-,0%,0%,41,2,2,20,49%,1
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,6,debes julian (l),-,-,-1,-,-,-,13,1,31%,31%,-,-,-,-,.,-
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,8,mitchem tyler,4,1,1,13,2,-,5,-,60%,20%,11,1,-,4,36%,-
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,9,suihkonen niko,12,4,5,11,2,-,28,2,36%,18%,25,1,2,9,36%,3
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,10,paofai nohoarii,3,1,2,8,-,-,-,-,.,.,10,1,-,2,20%,1
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,11,gnenegbe yao,-,-,-2,4,2,-,-,-,.,.,-,-,-,-,.,-
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,14,gomes ruben,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,15,ponsin arsène,1,-,-2,1,-,-,8,1,50%,25%,3,1,1,1,33%,-
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,17,de jesus louis,-,-,-1,-,-,-,1,-,0%,0%,1,1,-,-,0%,-
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,18,benavidez faitella felipe,-,-,-2,-,-,-,3,1,0%,0%,1,-,1,-,0%,-
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,20,henry mederic,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6432,2023-01-07,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,,totals,54,16,14,78,17,2,81,6,37%,21%,121,8,9,45,37%,7
