Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,1,gueye moussé,3,2,3,4,-,-,-,-,.,.,2,-,-,2,100%,1
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,2,bazin yannick,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,3,chaboissant anatole,1,1,-,18,-,-,-,-,.,.,2,1,-,-,0%,1
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,4,galtie timothé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,5,magnin simon,1,1,-,4,1,1,-,-,.,.,-,-,-,-,.,-
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,7,huetz françois,4,2,-,6,1,-,2,-,0%,0%,9,1,2,4,44%,-
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,10,thoral thibaut,15,4,8,11,2,2,31,3,32%,16%,24,2,-,10,42%,3
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,12,pasquier julien (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,13,lemeur tanguy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,14,henno mathis,1,1,-,3,1,-,-,-,.,.,-,-,-,-,.,1
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,15,de oliveira montes da silva petrus,9,3,7,10,2,-,-,-,.,.,6,-,-,5,83%,4
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,16,neves atu chizoba eduardo,26,13,10,20,6,4,-,-,.,.,40,7,3,19,48%,3
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,17,lopez pascual tomas,11,2,8,18,-,2,18,1,56%,39%,14,1,1,9,64%,-
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,19,massimino franco (l),-,-,-,-,-,-,19,-,42%,26%,-,-,-,-,.,-
6921,2023-04-10,nantes rezé,henno hubert,trocardière rezé,,totals,71,29,36,95,13,9,70,4,40%,24%,97,12,6,49,51%,13
