Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,2,vol mathieu,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,3,taramini audric,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,6,demyanenko danny,10,5,7,17,3,1,-,-,.,.,11,-,-,8,73%,1
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,7,pontes veloso thiago,-,-,-,13,-,-,-,-,.,.,-,-,-,-,.,-
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,8,halagahu pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,9,dukic marin,2,1,1,2,-,-,2,1,50%,0%,3,-,-,2,67%,-
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,11,faure theo,21,5,13,15,4,1,-,-,.,.,47,-,4,19,40%,1
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,12,rajoharivelo pépin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,13,palacios ezequiel,8,3,-4,14,4,1,26,1,73%,42%,27,2,5,7,26%,-
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,14,le goff nicolas,10,2,8,12,1,1,2,-,50%,0%,19,1,-,8,42%,1
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,17,spano nathan (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,18,baranek kamil,13,1,2,20,6,-,27,1,59%,30%,24,2,2,12,50%,1
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,19,closter sebastian (l),-,-,-1,-,-,-,25,1,56%,44%,-,-,-,-,.,-
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,20,lecat julien,-,-,-2,4,2,-,-,-,.,.,-,-,-,-,.,-
6924,2023-04-14,montpellier,lecat olivier,chaban delmas castelnau-le-lez,,totals,64,17,24,97,20,4,82,4,62%,37%,131,5,11,56,43%,4
