Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,1,gauna maximiliano,8,2,5,12,1,-,1,-,100%,100%,11,-,2,6,55%,2
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,2,capet romain ,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,3,hrytsenko danylo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,6,bergeron célestin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,7,garcia matthieu,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,8,diop cheikh,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,9,picard  tom,9,3,2,14,1,1,22,1,55%,41%,18,3,2,8,44%,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,10,bentahar mahdi ,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,12,zolotukhin nikita ,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,13,beriot timo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,14,deveze romain (l),-,-,-2,-,-,-,30,2,40%,30%,-,-,-,-,.,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,15,russell kyle,27,10,20,21,3,8,-,-,.,.,42,2,2,18,43%,1
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,16,fouillade  hugo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,17,zanotti lisandro,8,3,1,17,2,1,17,1,47%,41%,20,-,4,7,35%,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,18,kreek ardo,9,4,2,18,2,2,3,-,67%,33%,14,3,2,6,43%,1
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,19,rippert tibo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,20,epp derek ,1,1,1,10,-,1,-,-,.,.,1,-,-,-,0%,-
6501,2023-03-18,sète,marquet luc,espace omnisports plessis-robinson,,totals,62,23,29,94,9,13,73,4,48%,37%,106,8,12,45,42%,4
