Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,2,vol mathieu,-,-,-,-,-,-,3,-,67%,33%,-,-,-,-,.,-
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,3,taramini audric (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,4,ferreira do nascimento leonardo,10,4,4,10,2,-,28,2,39%,21%,17,2,-,8,47%,2
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,5,michelucci moralez renan,11,3,9,10,-,-,-,-,.,.,11,1,1,6,55%,5
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,6,demyanenko danny,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,7,pontes veloso thiago,4,2,2,14,2,2,-,-,.,.,1,-,-,-,0%,2
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,8,halagahu pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,9,dukic marin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,11,faure theo,12,3,4,13,3,1,1,-,0%,0%,23,3,2,10,43%,1
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,12,rajoharivelo pépin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,13,palacios ezequiel,5,2,-,11,4,1,17,-,41%,18%,17,1,-,4,24%,-
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,14,le goff nicolas,9,4,7,11,2,1,-,-,.,.,6,-,-,5,83%,3
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,19,closter sebastian (l),-,-,-,-,-,-,7,-,43%,0%,-,-,-,-,.,-
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,20,lecat julien,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-
6387,2022-11-13,montpellier,lecat olivier,chaban delmas castelnau-le-lez,,totals,51,18,26,73,13,5,56,2,41%,18%,75,7,3,33,44%,13
