Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,1,gonzalez panton javier,7,5,4,20,3,2,2,-,100%,0%,4,-,-,3,75%,2
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,2,le meur lilian (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,3,marshall steven (l),-,-,-,-,-,-,24,-,63%,38%,-,-,-,-,.,-
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,4,cuk gojko,10,4,7,14,1,-,1,-,100%,0%,12,-,2,6,50%,4
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,6,cardin célestin,17,5,8,20,3,2,-,-,.,.,33,4,2,14,42%,1
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,7,mora hugo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,8,rebeyrol françois,19,3,10,16,4,-,15,-,53%,27%,39,3,2,19,49%,-
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,9,machado paolinetti luis,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,10,medina franco valentin,7,4,-1,16,5,-,4,-,75%,25%,9,2,1,4,44%,3
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,12,ah kong rodney-ken,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,14,soumare abdoulaye,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,16,schalk mattéo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,17,nack-minyem william,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,18,doardo wilian,19,6,6,17,6,-,43,1,42%,23%,31,4,2,16,52%,3
6371,2022-11-02,nice,redwitz rafael,gianmarchi-palmeira nice,,totals,79,27,34,106,22,4,89,1,53%,27%,128,13,9,62,48%,13
