Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,1,de barros ferreira joao rafael,13,4,2,14,4,2,20,2,45%,25%,27,2,3,11,41%,-
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,2,derouillon pierre,-,-,-2,1,-,-,8,1,25%,0%,1,-,1,-,0%,-
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,5,nascimento dos santos leandro,4,2,-,9,4,-,-,-,.,.,6,-,-,3,50%,1
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,6,pelvet aymeric (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,7,palonsky luciano,5,1,-1,5,2,-,22,1,68%,55%,13,2,1,5,38%,-
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,8,chauvin gary,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,9,bruckert thiebault,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,10,drame neto aboubacar,16,2,6,10,5,-,-,-,.,.,27,3,2,16,59%,-
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,12,teryomenko dmytro,7,3,4,14,2,1,1,-,100%,0%,8,-,1,5,63%,1
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,14,diez benjamin (l),-,-,-,-,-,-,13,-,62%,38%,-,-,-,-,.,-
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,17,coric zeljko,2,-,-3,9,4,-,-,-,.,.,3,1,-,2,67%,-
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,19,monteiro de santana jose ademar,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,20,klajmon jakub,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,22,parkinson michael,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6988,2023-05-06,tours,fronckowiak marcelo,palestra chaumont,,totals,47,12,5,65,22,3,64,4,55%,34%,85,8,8,42,49%,2
