Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,1,ossart raphaël,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,2,motta paes kellian,3,2,-1,12,4,2,-,-,.,.,1,-,-,1,100%,-
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,4,renaud dimitri (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,7,focard de fontefiguieres baptiste,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,8,kovacevic nikola,9,2,5,11,3,-,22,1,36%,18%,13,-,-,8,62%,1
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,9,mendez nicolas,10,5,2,10,1,-,21,3,48%,19%,19,1,3,8,42%,2
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,13,weidner killian,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,14,crer pablo,7,1,7,10,-,-,-,-,.,.,9,-,-,7,78%,-
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,15,weisigk julian,7,1,2,10,2,-,-,-,.,.,18,1,2,6,33%,1
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,16,gonzalez alexis (l),-,-,-3,-,-,-,18,3,50%,28%,-,-,-,-,.,-
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,17,panou joachim,2,-,-,1,1,-,-,-,.,.,3,-,1,2,67%,-
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,18,jurkovics mathaus,5,1,3,10,2,-,-,-,.,.,7,-,-,4,57%,1
6493,2023-03-10,paris,rougeyron dorian,pierre charpy paris 13,,totals,43,12,15,68,13,2,61,7,44%,21%,70,2,6,36,51%,5
