Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,2,lomba gilles,-,-,-,-,-,-,2,-,0%,0%,-,-,-,-,.,-
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,3,galabov jan,7,3,-1,7,5,-,15,1,33%,7%,13,2,1,8,62%,-
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,5,marshman michael,3,-,-,7,2,-,-,-,.,.,3,-,1,2,67%,1
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,6,corre raphaël,2,2,-1,11,3,1,-,-,.,.,1,-,-,-,0%,1
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,7,bouleau pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,8,plak fabian,5,3,-,13,3,1,-,-,.,.,3,-,2,1,33%,3
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,9,toledo pierre,13,5,12,6,1,1,-,-,.,.,14,-,1,12,86%,1
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,10,aciobanitei robert-adrian,4,3,1,4,1,-,7,-,86%,43%,10,1,1,3,30%,1
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,12,indra patrik,10,2,8,8,-,-,-,-,.,.,13,1,1,8,62%,2
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,15,gasman patrick,14,6,9,20,3,3,3,-,33%,0%,14,2,-,9,64%,2
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,17,hoss thales (l),-,-,-,-,-,-,18,-,44%,22%,-,-,-,-,.,-
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,18,wounembaina nathan,6,4,-1,20,3,-,13,2,46%,31%,13,1,2,7,54%,-
6341,2022-10-07,chaumont,prandi silvano,robert grenon tours,,totals,64,28,27,96,21,6,58,3,45%,21%,84,7,9,50,60%,11
