Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6451,2023-01-28,paris,rougeyron dorian,lawson body poitiers,1,ossart raphaël,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-
6451,2023-01-28,paris,rougeyron dorian,lawson body poitiers,2,motta paes kellian,1,1,-,18,1,-,-,-,.,.,1,-,-,-,0%,1
6451,2023-01-28,paris,rougeyron dorian,lawson body poitiers,7,focard de fontefiguieres baptiste,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6451,2023-01-28,paris,rougeyron dorian,lawson body poitiers,8,kovacevic nikola,18,6,9,15,5,-,23,1,48%,22%,30,1,2,16,53%,2
6451,2023-01-28,paris,rougeyron dorian,lawson body poitiers,9,mendez nicolas,18,6,7,19,3,1,24,-,46%,17%,35,5,3,16,46%,1
6451,2023-01-28,paris,rougeyron dorian,lawson body poitiers,13,weidner killian,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6451,2023-01-28,paris,rougeyron dorian,lawson body poitiers,14,crer pablo,12,4,10,13,1,-,3,-,100%,67%,14,-,1,8,57%,4
6451,2023-01-28,paris,rougeyron dorian,lawson body poitiers,15,weisigk julian,8,2,3,15,2,-,-,-,.,.,17,1,2,7,41%,1
6451,2023-01-28,paris,rougeyron dorian,lawson body poitiers,16,gonzalez alexis (l),-,-,-1,-,-,-,17,1,71%,41%,-,-,-,-,.,-
6451,2023-01-28,paris,rougeyron dorian,lawson body poitiers,18,jurkovics mathaus,11,3,11,13,-,2,1,-,100%,0%,7,-,-,6,86%,3
6451,2023-01-28,paris,rougeyron dorian,lawson body poitiers,,totals,68,22,39,97,12,3,68,2,56%,26%,104,7,8,53,51%,12
