Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,1,quinquis ugo,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,3,combette lévy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,5,pothron antoine,11,5,4,16,4,1,20,-,70%,60%,18,1,2,9,50%,1
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,7,chirivino  maximiliano,1,1,1,11,-,-,-,-,.,.,4,-,-,1,25%,-
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,8,jaguszewski thierry,9,1,5,16,1,-,12,-,75%,58%,19,3,-,8,42%,1
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,9,cagliari daniel,14,7,8,13,1,1,-,-,.,.,24,2,3,13,54%,-
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,11,fabrowski quentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,14,abboub djamel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,15,nack minyem lohan,9,4,6,10,3,1,-,-,.,.,7,-,-,7,100%,1
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,16,nomaï lény,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,17,assani-vignau titouan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,18,santucci facundo (l),-,-,-,-,-,-,13,-,62%,46%,-,-,-,-,.,-
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,19,kartev nikolay,5,2,2,7,2,-,2,-,50%,50%,13,1,-,4,31%,1
6424,2022-12-30,toulouse,duflos patrick,arena narbonne,,totals,49,20,25,74,12,3,47,-,68%,55%,85,7,5,42,49%,4
