Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,3,vasquez osta moises eduardo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,4,socie victor,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,5,lersch da silveira vinicius (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,6,jouffroy quentin,9,3,7,21,2,1,-,-,.,.,9,-,-,7,78%,1
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,7,ramon luca (l),-,-,-2,-,-,-,20,2,55%,30%,-,-,-,-,.,-
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,8,gabin alexandre,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,9,vettori luca,13,5,10,16,1,-,-,-,.,.,28,1,1,11,39%,2
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,10,ramon ferragut jordi,18,4,8,14,5,1,33,1,55%,24%,27,1,3,14,52%,3
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,11,dijoud tanguy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,12,kolev nikolay,9,5,5,12,2,-,1,1,0%,0%,6,1,-,4,67%,5
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,15,faganas julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,18,gelinski danilo,1,1,1,13,-,-,-,-,.,.,-,-,-,-,.,1
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,19,rivas quijada willner enrique,14,4,3,16,5,-,17,4,35%,6%,15,-,2,12,80%,2
6333,2022-10-01,narbonne,falasca guillermo,lawson body poitiers,,totals,64,22,32,95,15,2,71,8,49%,21%,85,3,6,48,56%,14
