Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,1,gueye moussé,10,6,7,9,3,1,-,-,.,.,10,-,-,8,80%,1
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,2,bazin yannick,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,3,chaboissant anatole,2,-,-,12,1,-,2,-,50%,0%,3,1,-,2,67%,-
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,5,magnin simon,1,1,1,2,-,1,-,-,.,.,-,-,-,-,.,-
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,6,wang si valentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,7,huetz françois,4,-,-3,8,3,-,-,-,.,.,11,3,1,4,36%,-
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,10,thoral thibaut,5,3,-,14,1,1,29,1,59%,34%,10,1,2,3,30%,1
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,12,pasquier julien,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,16,neves atu chizoba eduardo,26,12,19,17,4,4,-,-,.,.,31,2,1,20,65%,2
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,17,lopez pascual tomas,12,4,7,9,-,-,8,-,75%,50%,19,4,1,10,53%,2
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,18,horvath kristof,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,19,massimino franco (l),-,-,-1,-,-,-,16,1,63%,44%,-,-,-,-,.,-
6493,2023-03-10,nantes rezé,henno hubert,pierre charpy paris 13,,totals,60,26,30,73,12,7,55,2,62%,38%,84,11,5,47,56%,6
