Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6385,2022-11-12,sète,marquet luc,arena narbonne,1,gauna maximiliano,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6385,2022-11-12,sète,marquet luc,arena narbonne,2,capet romain ,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6385,2022-11-12,sète,marquet luc,arena narbonne,3,hrytsenko danylo,4,1,-3,21,4,-,1,1,0%,0%,6,1,1,3,50%,1
6385,2022-11-12,sète,marquet luc,arena narbonne,5,sossenheimer david ,7,2,5,9,1,-,28,1,39%,32%,14,-,-,7,50%,-
6385,2022-11-12,sète,marquet luc,arena narbonne,7,garcia matthieu,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6385,2022-11-12,sète,marquet luc,arena narbonne,8,diop cheikh,17,5,7,20,3,1,1,1,0%,0%,33,6,-,16,48%,-
6385,2022-11-12,sète,marquet luc,arena narbonne,9,picard  tom,4,-,-,3,1,-,8,-,38%,38%,11,-,3,4,36%,-
6385,2022-11-12,sète,marquet luc,arena narbonne,13,beriot timo,-,-,-1,3,1,-,1,-,0%,0%,1,-,-,-,0%,-
6385,2022-11-12,sète,marquet luc,arena narbonne,14,deveze romain (l),-,-,-1,-,-,-,15,1,60%,47%,-,-,-,-,.,-
6385,2022-11-12,sète,marquet luc,arena narbonne,16,fouillade  hugo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6385,2022-11-12,sète,marquet luc,arena narbonne,17,zanotti lisandro,15,7,10,20,3,2,17,1,35%,35%,25,1,-,12,48%,1
6385,2022-11-12,sète,marquet luc,arena narbonne,18,kreek ardo,12,3,8,13,3,-,8,-,88%,75%,16,-,1,9,56%,3
6385,2022-11-12,sète,marquet luc,arena narbonne,19,rippert tibo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6385,2022-11-12,sète,marquet luc,arena narbonne,20,epp derek ,7,5,6,14,1,2,-,-,.,.,4,-,-,1,25%,4
6385,2022-11-12,sète,marquet luc,arena narbonne,,totals,66,23,31,103,17,5,79,5,46%,39%,110,8,5,52,47%,9
