Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,1,buiatti renan,5,1,-3,4,1,-,-,-,.,.,19,5,2,5,26%,-
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,2,loubeyre thibault (l),-,-,-1,-,-,-,19,1,42%,11%,-,-,-,-,.,-
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,6,lavigne tom,10,2,5,7,3,-,1,-,100%,0%,19,1,1,9,47%,1
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,7,goncalves antony gabriel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,8,coulet eliot,3,1,-2,7,5,-,-,-,.,.,2,-,-,2,100%,1
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,9,blankenau jay,-,-,-1,4,1,-,-,-,.,.,-,-,-,-,.,-
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,10,reichert moritz,14,1,8,16,2,1,15,2,67%,27%,22,1,1,13,59%,-
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,11,roehrig simon,3,1,1,8,2,-,2,-,100%,0%,4,-,-,3,75%,-
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,12,vanberkel lucas,4,1,3,8,-,-,-,-,.,.,5,-,1,1,20%,3
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,14,bultor daryl,8,2,1,11,4,-,1,-,100%,100%,10,2,1,6,60%,2
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,17,barnes ryley,3,-,-1,4,2,-,12,-,42%,42%,5,2,-,3,60%,-
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,18,gempin grégory,11,1,6,10,3,-,37,-,57%,22%,25,2,-,10,40%,1
6402,2022-12-02,tourcoing,motta paes mauricio,andré brouat toulouse,,totals,61,10,16,79,23,1,87,3,55%,23%,111,13,6,52,47%,8
