Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,1,kroiss philipp (l),-,-,-1,-,-,-,16,1,50%,19%,-,-,-,-,.,-
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,2,grosnon quentin (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,3,lalisse  rémy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,4,takaniko boris,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,6,dutra oliveira yago,17,5,7,11,2,1,14,1,64%,57%,28,4,3,15,54%,1
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,7,villard paul,9,2,1,10,2,-,26,-,42%,31%,21,4,2,8,38%,1
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,9,egleskalns hermans,2,-,-3,4,-,-,-,-,.,.,10,2,3,2,20%,-
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,10,van zeist maikel,2,-,1,7,1,-,-,-,.,.,4,-,-,2,50%,-
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,12,malandain victor,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,14,geiler  baptiste,7,2,2,5,1,-,10,-,80%,40%,21,2,2,7,33%,-
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,15,fiel david,9,2,7,9,1,1,1,-,100%,0%,12,-,1,7,58%,1
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,17,jecmenica ivan,5,2,5,7,-,-,-,-,.,.,7,-,-,4,57%,1
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,19,folguera xavier,-,-,-2,9,2,-,-,-,.,.,-,-,-,-,.,-
6433,2023-01-07,cambrai,denys gabriel,vanpoulle cambrai,,totals,51,13,17,62,9,2,67,2,55%,34%,103,12,11,45,44%,4
