Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,1,kroiss philipp (l),-,-,-,-,-,-,26,-,54%,31%,-,-,-,-,.,-
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,3,lalisse  rémy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,4,takaniko boris,-,-,-1,3,1,-,-,-,.,.,-,-,-,-,.,-
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,6,dutra oliveira yago,17,4,9,14,4,1,30,3,57%,30%,25,-,1,14,56%,2
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,7,villard paul,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,9,egleskalns hermans,11,1,4,19,2,-,-,-,.,.,29,4,1,11,38%,-
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,10,van zeist maikel,10,5,8,12,1,2,-,-,.,.,8,-,1,7,88%,1
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,11,pepin tinaël,-,-,-4,3,-,-,-,-,.,.,5,2,2,-,0%,-
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,14,geiler  baptiste,15,6,9,16,1,1,24,4,46%,38%,27,1,-,13,48%,1
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,15,fiel david,11,6,7,13,2,1,-,-,.,.,9,1,1,6,67%,4
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,17,jecmenica ivan,3,-,1,9,1,-,1,-,0%,0%,6,-,1,2,33%,1
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,20,gjorgiev gjorgi,2,2,-,13,1,-,-,-,.,.,2,-,1,-,0%,2
6353,2022-10-20,cambrai,denys gabriel,trocardière rezé,,totals,69,24,33,102,13,5,81,7,52%,32%,111,8,8,53,48%,11
