Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,1,gonzalez panton javier,2,1,-1,22,3,1,-,-,.,.,2,-,-,-,0%,1
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,2,le meur lilian (l),-,-,-3,-,-,-,21,2,48%,38%,1,1,-,-,0%,-
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,3,marshall steven,16,2,5,14,2,-,20,2,60%,35%,32,1,6,16,50%,-
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,4,cuk gojko,8,2,6,13,-,-,1,1,0%,0%,7,1,-,4,57%,4
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,6,cardin célestin,17,1,9,12,4,-,-,-,.,.,26,1,3,16,62%,1
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,7,mora hugo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,8,rebeyrol françois,3,1,2,2,1,-,6,-,33%,33%,2,-,-,2,100%,1
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,9,machado paolinetti luis,1,1,1,3,-,1,-,-,.,.,1,-,-,-,0%,-
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,10,medina franco valentin,5,1,1,11,3,-,1,-,0%,0%,7,1,-,5,71%,-
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,12,ah kong rodney-ken,1,1,1,5,-,-,-,-,.,.,1,-,-,1,100%,-
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,17,nack-minyem william,3,3,3,3,-,-,-,-,.,.,1,-,-,1,100%,2
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,18,doardo wilian,14,4,7,12,4,1,36,1,81%,50%,20,2,-,13,65%,-
6344,2022-10-08,nice,redwitz rafael,andré brouat toulouse,,totals,70,17,31,97,17,3,85,6,62%,41%,100,7,9,58,58%,9
