Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,1,de barros ferreira joao rafael,4,2,3,9,-,1,5,-,20%,0%,9,-,1,3,33%,-
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,2,derouillon pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,5,nascimento dos santos leandro,5,2,1,14,4,-,-,-,.,.,6,-,-,4,67%,1
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,7,palonsky luciano,13,4,8,7,3,-,22,-,50%,14%,23,2,-,12,52%,1
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,8,chauvin gary,-,-,-,2,-,-,1,-,0%,0%,-,-,-,-,.,-
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,10,drame neto aboubacar,10,3,-,10,4,-,-,-,.,.,23,5,1,10,43%,-
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,12,teryomenko dmytro,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,13,totele romain,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,14,diez benjamin (l),-,-,-,-,-,-,15,-,60%,40%,-,-,-,-,.,-
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,16,le goff robin (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,17,coric zeljko,2,-,1,8,1,-,1,-,0%,0%,2,-,-,1,50%,1
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,19,monteiro de santana jose ademar,6,3,3,14,3,2,9,-,44%,33%,5,-,-,4,80%,-
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,20,klajmon jakub,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,22,parkinson michael,10,5,10,10,-,-,-,-,.,.,12,-,-,7,58%,3
6408,2022-12-03,tours,fronckowiak marcelo,robert grenon tours,,totals,50,19,26,74,15,3,53,-,47%,23%,80,7,2,41,51%,6
