Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,1,gueye moussé,7,1,1,18,4,-,-,-,.,.,13,1,1,7,54%,-
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,2,bazin yannick,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,3,chaboissant anatole,2,2,1,16,1,-,-,-,.,.,-,-,-,-,.,2
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,4,galtie timothé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,5,magnin simon,-,-,-1,4,1,-,-,-,.,.,-,-,-,-,.,-
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,7,huetz françois,8,1,4,10,3,-,1,1,0%,0%,9,-,-,7,78%,1
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,10,thoral thibaut,11,3,5,15,2,-,31,-,19%,10%,18,2,2,10,56%,1
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,12,pasquier julien (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,13,lemeur tanguy,-,-,-,-,-,-,2,-,50%,50%,-,-,-,-,.,-
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,15,de oliveira montes da silva petrus,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,16,neves atu chizoba eduardo,39,14,30,23,5,2,-,-,.,.,55,3,1,36,65%,1
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,17,lopez pascual tomas,12,3,4,15,3,-,34,2,53%,32%,27,2,1,12,44%,-
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,18,horvath kristof,1,-,1,1,-,-,5,-,20%,20%,1,-,-,1,100%,-
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,19,massimino franco (l),-,-,-,-,-,-,15,-,47%,33%,-,-,-,-,.,-
6381,2022-11-11,nantes rezé,henno hubert,trocardière rezé,,totals,80,24,45,102,19,2,88,3,38%,24%,123,8,5,73,59%,5
