Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,1,quinquis ugo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,2,d'hollander paul,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,3,combette lévy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,5,pothron antoine,14,5,1,19,4,-,43,2,44%,23%,39,4,3,12,31%,2
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,7,chirivino  maximiliano,4,2,-1,22,1,1,3,-,0%,0%,5,3,1,1,20%,2
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,8,jaguszewski thierry,12,4,-,13,6,-,17,-,71%,35%,28,2,4,12,43%,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,9,cagliari daniel,27,5,10,18,5,1,1,-,100%,100%,51,6,6,26,51%,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,10,martins sene luiz,13,3,10,27,3,1,-,-,.,.,19,-,-,11,58%,1
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,11,fabrowski quentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,13,mota silveira deivid,-,-,-1,1,1,-,6,-,17%,17%,1,-,-,-,0%,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,14,abboub djamel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,15,nack minyem lohan,2,-,2,2,-,-,-,-,.,.,2,-,-,2,100%,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,16,nomaï lény (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,17,assani-vignau titouan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,18,santucci facundo (l),-,-,-,-,-,-,24,-,67%,46%,-,-,-,-,.,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,19,kartev nikolay,8,3,4,12,2,-,-,-,.,.,12,2,-,5,42%,3
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,20,braunsteffer thibault,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,21,heptinstall thomas,-,-,-1,-,-,-,-,-,.,.,1,-,1,-,0%,-
6361,2022-10-27,toulouse,duflos patrick,coubertin saint-nazaire,,totals,80,22,24,114,22,3,94,2,52%,31%,158,17,15,69,44%,8
