Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,1,gueye moussé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,2,bazin yannick,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,3,chaboissant anatole,6,-,5,17,1,-,1,-,0%,0%,5,-,-,4,80%,2
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,5,magnin simon,5,1,-1,9,6,-,-,-,.,.,4,-,-,4,100%,1
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,7,huetz françois,2,1,-1,4,1,-,-,-,.,.,4,-,2,1,25%,1
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,10,thoral thibaut,6,-,-1,22,2,-,33,2,61%,39%,13,2,1,5,38%,1
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,13,lemeur tanguy,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,15,de oliveira montes da silva petrus,6,2,4,16,1,1,3,-,0%,0%,9,-,1,4,44%,1
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,16,neves atu chizoba eduardo,28,12,14,14,6,-,-,-,.,.,52,1,7,28,54%,-
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,17,lopez pascual tomas,19,3,12,18,1,1,20,2,65%,35%,32,2,2,17,53%,1
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,18,horvath kristof,2,-,-1,3,1,-,7,-,57%,43%,6,1,1,2,33%,-
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,19,massimino franco (l),-,-,-,-,-,-,19,-,58%,32%,-,-,-,-,.,-
6457,2023-01-28,nantes rezé,henno hubert,chaban delmas castelnau-le-lez,,totals,74,19,31,105,19,2,83,4,58%,35%,125,6,14,65,52%,7
