Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6400,2022-11-26,sète,marquet luc,palestra chaumont,1,gauna maximiliano,8,2,7,9,-,-,-,-,.,.,10,-,1,6,60%,2
6400,2022-11-26,sète,marquet luc,palestra chaumont,5,sossenheimer david ,19,8,8,9,3,1,32,4,31%,28%,25,2,2,17,68%,1
6400,2022-11-26,sète,marquet luc,palestra chaumont,7,garcia matthieu,1,1,-1,7,2,-,-,-,.,.,-,-,-,-,.,1
6400,2022-11-26,sète,marquet luc,palestra chaumont,8,diop cheikh,10,3,-,13,4,2,1,1,0%,0%,27,2,3,8,30%,-
6400,2022-11-26,sète,marquet luc,palestra chaumont,9,picard  tom,10,3,3,13,2,-,19,4,37%,16%,18,-,1,9,50%,1
6400,2022-11-26,sète,marquet luc,palestra chaumont,10,bentahar mahdi ,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6400,2022-11-26,sète,marquet luc,palestra chaumont,12,zolotukhin nikita ,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6400,2022-11-26,sète,marquet luc,palestra chaumont,14,deveze romain (l),-,-,-2,-,-,-,19,2,58%,26%,-,-,-,-,.,-
6400,2022-11-26,sète,marquet luc,palestra chaumont,16,fouillade  hugo,-,-,-,-,-,-,5,-,60%,20%,-,-,-,-,.,-
6400,2022-11-26,sète,marquet luc,palestra chaumont,18,kreek ardo,6,2,3,18,2,-,3,-,33%,33%,7,1,-,4,57%,2
6400,2022-11-26,sète,marquet luc,palestra chaumont,19,rippert tibo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6400,2022-11-26,sète,marquet luc,palestra chaumont,20,epp derek ,1,1,1,9,-,1,-,-,.,.,-,-,-,-,.,-
6400,2022-11-26,sète,marquet luc,palestra chaumont,,totals,55,20,19,78,13,4,79,11,41%,24%,87,5,7,44,51%,7
