Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6433,2023-01-07,nantes rezé,henno hubert,vanpoulle cambrai,2,bazin yannick,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6433,2023-01-07,nantes rezé,henno hubert,vanpoulle cambrai,3,chaboissant anatole,3,-,-,10,2,-,-,-,.,.,5,-,1,3,60%,-
6433,2023-01-07,nantes rezé,henno hubert,vanpoulle cambrai,5,magnin simon,-,-,-2,5,2,-,-,-,.,.,-,-,-,-,.,-
6433,2023-01-07,nantes rezé,henno hubert,vanpoulle cambrai,7,huetz françois,6,3,5,10,1,1,1,-,100%,0%,7,-,-,4,57%,1
6433,2023-01-07,nantes rezé,henno hubert,vanpoulle cambrai,10,thoral thibaut,10,2,8,17,-,1,24,-,42%,25%,15,1,1,8,53%,1
6433,2023-01-07,nantes rezé,henno hubert,vanpoulle cambrai,13,lemeur tanguy,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6433,2023-01-07,nantes rezé,henno hubert,vanpoulle cambrai,15,de oliveira montes da silva petrus,8,2,8,7,-,-,2,-,0%,0%,6,-,-,4,67%,4
6433,2023-01-07,nantes rezé,henno hubert,vanpoulle cambrai,16,neves atu chizoba eduardo,13,5,7,10,2,-,-,-,.,.,30,2,2,11,37%,2
6433,2023-01-07,nantes rezé,henno hubert,vanpoulle cambrai,17,lopez pascual tomas,12,3,11,15,1,-,13,-,38%,23%,23,-,-,10,43%,2
6433,2023-01-07,nantes rezé,henno hubert,vanpoulle cambrai,18,horvath kristof,1,1,1,-,-,-,-,-,.,.,-,-,-,-,.,1
6433,2023-01-07,nantes rezé,henno hubert,vanpoulle cambrai,19,massimino franco (l),-,-,-2,-,-,-,13,2,69%,46%,-,-,-,-,.,-
6433,2023-01-07,nantes rezé,henno hubert,vanpoulle cambrai,,totals,53,16,36,75,8,2,53,2,47%,28%,86,3,4,40,47%,11
