Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,2,vol mathieu,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,3,taramini audric,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,6,demyanenko danny,9,4,4,19,4,1,-,-,.,.,10,-,1,4,40%,4
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,7,pontes veloso thiago,1,-,1,13,-,-,-,-,.,.,-,-,-,-,.,1
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,9,dukic marin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,11,faure theo,15,2,3,12,5,-,1,-,0%,0%,31,2,5,14,45%,1
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,12,rajoharivelo pépin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,13,palacios ezequiel,13,4,3,17,4,1,23,2,61%,26%,24,2,2,11,46%,1
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,14,le goff nicolas,8,3,6,9,2,-,1,-,100%,0%,8,-,-,6,75%,2
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,18,baranek kamil,14,3,2,20,4,2,22,3,32%,18%,24,3,2,12,50%,-
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,19,closter sebastian (l),-,-,-,-,-,-,30,-,63%,27%,-,-,-,-,.,-
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,20,lecat julien,-,-,-1,4,1,-,-,-,.,.,-,-,-,-,.,-
6916,2023-04-08,montpellier,lecat olivier,robert grenon tours,,totals,60,16,18,94,20,4,77,5,53%,23%,97,7,10,47,48%,9
