Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6454,2023-01-28,plessis-robinson,logeais cédric,coubertin saint-nazaire,1,de leon guimaraes da silva hugo,14,2,9,13,2,1,25,-,52%,24%,26,2,1,13,50%,-
6454,2023-01-28,plessis-robinson,logeais cédric,coubertin saint-nazaire,3,nevot thomas,-,-,-5,12,4,-,1,1,0%,0%,-,-,-,-,.,-
6454,2023-01-28,plessis-robinson,logeais cédric,coubertin saint-nazaire,5,jeanlys samuel,20,3,10,14,3,-,-,-,.,.,44,7,-,19,43%,1
6454,2023-01-28,plessis-robinson,logeais cédric,coubertin saint-nazaire,6,debes julian (l),-,-,-1,-,-,-,28,1,54%,7%,1,-,-,-,0%,-
6454,2023-01-28,plessis-robinson,logeais cédric,coubertin saint-nazaire,8,mitchem tyler,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6454,2023-01-28,plessis-robinson,logeais cédric,coubertin saint-nazaire,9,suihkonen niko,9,1,4,7,1,-,9,1,44%,0%,17,2,1,9,53%,-
6454,2023-01-28,plessis-robinson,logeais cédric,coubertin saint-nazaire,11,gnenegbe yao,3,1,1,6,2,1,-,-,.,.,2,-,-,2,100%,-
6454,2023-01-28,plessis-robinson,logeais cédric,coubertin saint-nazaire,17,de jesus louis,3,1,-,12,2,-,3,1,0%,0%,4,-,-,2,50%,1
6454,2023-01-28,plessis-robinson,logeais cédric,coubertin saint-nazaire,18,benavidez faitella felipe,5,-,-1,7,1,-,14,2,79%,14%,12,2,1,5,42%,-
6454,2023-01-28,plessis-robinson,logeais cédric,coubertin saint-nazaire,20,henry mederic,4,-,4,12,-,-,1,-,0%,0%,8,-,-,4,50%,-
6454,2023-01-28,plessis-robinson,logeais cédric,coubertin saint-nazaire,,totals,58,8,21,83,15,2,81,6,53%,12%,114,13,3,54,47%,2
