Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,1,kroiss philipp (l),-,-,-,-,-,-,8,-,50%,38%,-,-,-,-,.,-
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,3,lalisse  rémy,-,-,-1,-,-,-,1,-,0%,0%,1,1,-,-,0%,-
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,4,takaniko boris,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,6,dutra oliveira yago,9,2,-,10,2,1,13,-,85%,31%,21,5,2,8,38%,-
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,7,villard paul,22,9,16,14,3,-,48,-,60%,27%,33,1,2,19,58%,3
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,9,egleskalns hermans,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,10,van zeist maikel,-,-,-2,2,2,-,-,-,.,.,-,-,-,-,.,-
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,11,pepin tinaël,14,2,4,14,5,-,1,1,0%,0%,27,-,4,13,48%,1
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,12,malandain victor,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,14,geiler  baptiste,2,-,-,10,1,-,6,-,50%,17%,8,1,-,2,25%,-
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,15,fiel david,11,3,9,12,1,-,-,-,.,.,10,1,-,8,80%,3
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,17,jecmenica ivan,9,3,9,10,-,-,2,-,50%,0%,11,-,-,8,73%,1
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,19,folguera xavier,-,-,-2,20,1,-,-,-,.,.,1,-,1,-,0%,-
6453,2023-01-28,cambrai,denys gabriel,andré brouat toulouse,,totals,67,19,33,92,15,1,79,1,61%,27%,112,9,9,58,52%,8
