Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,2,lomba gilles,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,3,galabov jan,4,2,1,6,-,-,12,1,17%,8%,9,-,2,3,33%,1
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,5,marshman michael,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,6,corre raphaël,2,1,-1,15,3,1,-,-,.,.,2,-,-,-,0%,1
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,7,bouleau pierre (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,8,plak fabian,17,5,15,14,2,2,-,-,.,.,15,-,-,13,87%,2
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,9,toledo pierre,9,5,2,8,3,2,-,-,.,.,16,2,2,7,44%,-
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,10,aciobanitei robert-adrian,12,8,6,18,3,2,33,2,58%,36%,18,-,1,9,50%,1
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,12,indra patrik,11,5,8,9,2,1,-,-,.,.,12,-,1,10,83%,-
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,14,da silva cédric,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,15,gasman patrick,14,7,9,15,3,2,1,-,0%,0%,15,1,1,10,67%,2
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,17,hoss thales (l),-,-,-1,-,-,-,12,1,50%,42%,-,-,-,-,.,-
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,18,wounembaina nathan,7,3,6,10,-,1,7,-,71%,43%,10,1,-,6,60%,-
6400,2022-11-26,chaumont,prandi silvano,palestra chaumont,,totals,76,36,45,95,16,11,65,4,49%,32%,97,4,7,58,60%,7
