Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,1,awad youssef hamdy,1,-,1,4,-,-,-,-,.,.,1,-,-,1,100%,-
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,2,cannessant tom (l),-,-,-1,-,-,-,18,1,56%,22%,-,-,-,-,.,-
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,3,noda blanco sergio,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,4,kozub lukasz,2,2,-,12,2,-,-,-,.,.,-,-,-,-,.,2
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,5,concepcion rojas javier octavio,16,5,10,18,5,2,1,-,100%,0%,16,-,1,10,63%,4
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,6,diverchy clément,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,9,bouguerra aymen,19,8,5,13,4,-,42,3,43%,14%,34,4,3,17,50%,2
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,10,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,11,brahim adam,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,13,da silva candido gabriel josé,10,3,-5,11,4,-,-,-,.,.,38,6,5,10,26%,-
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,14,manavinezhad mohammadjavad,10,1,2,15,4,-,24,3,38%,17%,23,1,-,9,39%,1
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,21,howe jackson,7,2,5,17,-,-,1,-,0%,0%,10,1,1,7,70%,-
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,22,nikolic uros,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6474,2023-02-18,poitiers,donat brice,lawson body poitiers,,totals,65,21,17,92,19,2,86,7,44%,16%,122,12,10,54,44%,9
