Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,1,buiatti renan,22,8,16,11,1,1,1,-,100%,0%,41,3,2,19,46%,2
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,2,loubeyre thibault (l),-,-,-,-,-,-,12,-,58%,42%,-,-,-,-,.,-
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,6,lavigne tom,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,7,goncalves antony gabriel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,8,coulet eliot,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,9,blankenau jay,3,2,1,12,1,-,-,-,.,.,6,1,-,2,33%,1
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,10,reichert moritz,17,7,8,14,5,2,18,1,78%,39%,24,-,3,14,58%,1
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,11,roehrig simon,2,1,-2,7,2,-,-,-,.,.,6,-,2,1,17%,1
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,12,vanberkel lucas,5,3,2,15,1,-,1,-,100%,0%,9,2,-,3,33%,2
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,14,bultor daryl,2,1,1,7,1,1,-,-,.,.,1,-,-,1,100%,-
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,17,barnes ryley,11,4,5,11,2,1,29,1,48%,10%,24,2,1,10,42%,-
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,18,gempin grégory,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6411,2022-12-10,tourcoing,motta paes mauricio,salle maréchal harnes,,totals,62,26,30,78,14,5,61,2,61%,25%,111,8,8,50,45%,7
