Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,1,de barros ferreira joao rafael,8,2,3,9,2,-,20,1,60%,25%,21,1,1,8,38%,-
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,2,derouillon pierre,4,1,-2,3,3,-,16,1,44%,13%,6,1,1,4,67%,-
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,5,nascimento dos santos leandro,4,2,1,13,2,-,1,-,0%,0%,7,1,-,1,14%,3
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,7,palonsky luciano,5,2,2,5,1,-,6,1,33%,17%,11,1,-,5,45%,-
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,8,chauvin gary,-,-,-1,-,-,-,-,-,.,.,1,-,1,-,0%,-
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,10,drame neto aboubacar,19,6,10,14,2,1,-,-,.,.,31,2,5,17,55%,1
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,14,diez benjamin (l),-,-,-1,-,-,-,20,1,70%,25%,-,-,-,-,.,-
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,16,le goff robin (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,17,coric zeljko,4,3,3,12,1,2,-,-,.,.,3,-,-,1,33%,1
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,19,monteiro de santana jose ademar,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,20,klajmon jakub,1,-,-,1,-,-,-,-,.,.,2,1,-,1,50%,-
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,22,parkinson michael,2,1,-1,9,1,-,-,-,.,.,6,1,1,1,17%,1
6389,2022-11-19,tours,fronckowiak marcelo,lawson body poitiers,,totals,47,17,14,67,12,3,63,4,56%,21%,88,8,9,38,43%,6
