Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6462,2023-02-04,toulouse,duflos patrick,salle maréchal harnes,1,quinquis ugo,1,1,1,2,-,1,-,-,.,.,1,-,-,-,0%,-
6462,2023-02-04,toulouse,duflos patrick,salle maréchal harnes,5,pothron antoine,4,1,-1,7,1,-,19,2,53%,21%,12,-,2,4,33%,-
6462,2023-02-04,toulouse,duflos patrick,salle maréchal harnes,7,chirivino  maximiliano,-,-,-1,9,1,-,-,-,.,.,-,-,-,-,.,-
6462,2023-02-04,toulouse,duflos patrick,salle maréchal harnes,8,jaguszewski thierry,3,1,1,3,-,-,8,-,25%,25%,5,-,2,3,60%,-
6462,2023-02-04,toulouse,duflos patrick,salle maréchal harnes,9,cagliari daniel,3,2,-1,6,2,1,-,-,.,.,7,1,1,1,14%,1
6462,2023-02-04,toulouse,duflos patrick,salle maréchal harnes,11,fabrowski quentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6462,2023-02-04,toulouse,duflos patrick,salle maréchal harnes,15,nack minyem lohan,8,1,7,6,1,-,2,-,50%,0%,8,-,-,7,88%,1
6462,2023-02-04,toulouse,duflos patrick,salle maréchal harnes,18,santucci facundo (l),-,-,-1,-,-,-,9,1,56%,44%,-,-,-,-,.,-
6462,2023-02-04,toulouse,duflos patrick,salle maréchal harnes,19,kartev nikolay,7,3,3,16,1,1,-,-,.,.,10,2,1,5,50%,1
6462,2023-02-04,toulouse,duflos patrick,salle maréchal harnes,21,heptinstall thomas,5,2,2,4,1,-,-,-,.,.,11,-,2,4,36%,1
6462,2023-02-04,toulouse,duflos patrick,salle maréchal harnes,23,karyagin denis,12,3,2,10,1,-,27,4,48%,26%,22,-,5,11,50%,1
6462,2023-02-04,toulouse,duflos patrick,salle maréchal harnes,,totals,43,14,12,63,8,3,65,7,48%,26%,76,3,13,35,46%,5
