Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6481,2023-02-25,paris,rougeyron dorian,palestra chaumont,1,ossart raphaël,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6481,2023-02-25,paris,rougeyron dorian,palestra chaumont,2,motta paes kellian,4,4,-1,10,4,1,-,-,.,.,2,1,-,-,0%,3
6481,2023-02-25,paris,rougeyron dorian,palestra chaumont,7,focard de fontefiguieres baptiste,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6481,2023-02-25,paris,rougeyron dorian,palestra chaumont,8,kovacevic nikola,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6481,2023-02-25,paris,rougeyron dorian,palestra chaumont,9,mendez nicolas,15,6,8,13,4,1,17,1,29%,24%,24,2,-,12,50%,2
6481,2023-02-25,paris,rougeyron dorian,palestra chaumont,13,weidner killian,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6481,2023-02-25,paris,rougeyron dorian,palestra chaumont,14,crer pablo,5,1,4,11,-,-,3,-,33%,33%,8,-,1,4,50%,1
6481,2023-02-25,paris,rougeyron dorian,palestra chaumont,15,weisigk julian,8,1,5,12,1,-,-,-,.,.,20,-,2,8,40%,-
6481,2023-02-25,paris,rougeyron dorian,palestra chaumont,16,gonzalez alexis (l),-,-,-,-,-,-,10,-,40%,30%,-,-,-,-,.,-
6481,2023-02-25,paris,rougeyron dorian,palestra chaumont,17,panou joachim,15,6,6,11,3,1,31,2,61%,13%,27,2,2,13,48%,1
6481,2023-02-25,paris,rougeyron dorian,palestra chaumont,18,jurkovics mathaus,5,2,4,11,-,-,-,-,.,.,5,1,-,3,60%,2
6481,2023-02-25,paris,rougeyron dorian,palestra chaumont,,totals,52,20,26,69,12,3,61,3,48%,20%,86,6,5,40,47%,9
