Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,1,gouessant brendan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,3,burel nicolas,11,1,5,14,3,-,5,1,20%,0%,15,1,1,8,53%,3
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,4,mendes spencer helder roni,20,8,15,15,4,-,1,-,100%,100%,19,1,-,15,79%,5
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,5,ensing kyle,18,3,3,17,5,1,-,-,.,.,43,3,7,17,40%,-
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,7,gimeno rubio alvaro,3,2,-3,5,1,1,-,-,.,.,8,3,2,1,13%,1
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,9,pompon quentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,11,marelic marino,15,4,6,26,5,1,27,2,52%,33%,24,1,1,12,50%,2
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,12,martins lourenco,14,6,3,18,4,3,26,-,46%,19%,23,2,5,11,48%,-
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,13,sol jean-philippe,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,14,isaacson quinn,5,4,-,17,5,1,-,-,.,.,1,-,-,1,100%,3
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,16,duee ludovic (l),-,-,-2,-,-,-,38,2,55%,32%,-,-,-,-,.,-
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,18,hamacher hugo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6405,2022-12-03,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,,totals,86,28,26,113,28,7,97,5,51%,28%,133,11,16,65,49%,14
