Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,1,mosquera galvis ronnie stewar,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,3,vasquez osta moises eduardo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,4,socie victor,1,-,-,3,1,-,-,-,.,.,2,-,-,1,50%,-
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,5,lersch da silveira vinicius,1,-,1,1,-,-,6,-,17%,17%,1,-,-,1,100%,-
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,6,jouffroy quentin,3,1,-1,9,2,-,1,-,100%,100%,5,-,2,2,40%,1
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,7,ramon luca (l),-,-,-,-,-,-,15,-,40%,33%,-,-,-,-,.,-
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,8,gabin alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,9,vettori luca,11,-,1,11,4,-,-,-,.,.,23,2,4,11,48%,-
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,10,ramon ferragut jordi,8,1,-2,9,3,-,26,1,50%,38%,22,2,4,8,36%,-
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,11,dijoud tanguy (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,12,kolev nikolay,5,3,3,7,1,1,1,-,100%,0%,8,1,-,4,50%,-
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,15,faganas julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,18,gelinski danilo,1,-,-2,10,2,-,-,-,.,.,2,-,1,1,50%,-
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,19,rivas quijada willner enrique,14,4,6,9,2,1,14,1,36%,29%,24,2,3,12,50%,1
6923,2023-04-10,narbonne,falasca guillermo,arena narbonne,,totals,44,9,6,59,15,2,63,2,43%,33%,87,7,14,40,46%,2
