Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,1,awad youssef hamdy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,2,cannessant tom (l),-,-,-1,-,-,-,22,1,77%,41%,-,-,-,-,.,-
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,3,noda blanco sergio,1,-,1,2,-,-,2,-,50%,0%,2,-,-,1,50%,-
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,4,kozub lukasz,3,2,1,16,2,-,-,-,.,.,2,-,-,2,100%,1
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,5,concepcion rojas javier octavio,11,3,4,13,4,-,2,-,0%,0%,17,2,1,7,41%,4
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,6,diverchy clément,-,-,-1,4,1,-,-,-,.,.,-,-,-,-,.,-
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,9,bouguerra aymen,10,4,-2,13,3,1,35,2,51%,20%,22,3,4,8,36%,1
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,10,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,11,brahim adam,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,13,da silva candido gabriel josé,17,3,2,13,5,1,-,-,.,.,35,3,7,16,46%,-
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,14,manavinezhad mohammadjavad,17,3,14,14,3,-,23,-,65%,26%,27,-,-,15,56%,2
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,21,howe jackson,8,-,6,12,1,-,1,-,0%,0%,11,1,-,8,73%,-
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,22,nikolic uros,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6451,2023-01-28,poitiers,donat brice,lawson body poitiers,,totals,67,15,24,87,19,2,85,3,60%,26%,116,9,12,57,49%,8
