Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,1,gouessant brendan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,3,burel nicolas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,4,mendes spencer helder roni,9,6,4,12,3,2,1,-,0%,0%,12,1,1,6,50%,1
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,5,ensing kyle,13,4,10,10,2,1,-,-,.,.,16,1,-,11,69%,1
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,7,gimeno rubio alvaro,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,9,pompon quentin,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,11,marelic marino,1,-,1,2,-,-,1,-,0%,0%,1,-,-,-,0%,1
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,12,martins lourenco,7,3,1,11,1,-,20,-,45%,30%,17,2,3,6,35%,1
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,13,sol jean-philippe,6,2,5,9,-,-,2,-,100%,50%,7,1,-,6,86%,-
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,14,isaacson quinn,-,-,-4,11,4,-,-,-,.,.,-,-,-,-,.,-
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,16,duee ludovic (l),-,-,-,-,-,-,16,-,69%,25%,-,-,-,-,.,-
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,18,hamacher hugo,10,1,1,12,2,-,16,3,63%,31%,21,1,3,8,38%,2
6468,2023-02-11,st-nazaire,leonaldo roberley luiz,coubertin saint-nazaire,,totals,46,16,18,69,12,3,56,3,57%,29%,74,6,7,37,50%,6
