Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,1,mosquera galvis ronnie stewar,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,3,vasquez osta moises eduardo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,4,socie victor,-,-,-,5,-,-,-,-,.,.,-,-,-,-,.,-
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,5,lersch da silveira vinicius,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,6,jouffroy quentin,3,1,-4,22,6,-,1,-,100%,0%,4,-,1,2,50%,1
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,7,ramon luca (l),-,-,-,-,-,-,15,-,40%,20%,-,-,-,-,.,-
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,8,gabin alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,9,vettori luca,18,6,9,14,5,-,-,-,.,.,31,3,1,15,48%,3
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,10,ramon ferragut jordi,19,5,12,18,5,-,27,-,44%,37%,28,1,1,18,64%,1
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,11,dijoud tanguy (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,12,kolev nikolay,7,3,6,9,1,1,1,-,0%,0%,5,-,-,4,80%,2
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,15,faganas julien,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,18,gelinski danilo,3,2,1,13,2,1,-,-,.,.,1,-,-,-,0%,2
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,19,rivas quijada willner enrique,17,9,8,14,6,1,18,-,28%,11%,30,1,2,14,47%,2
6919,2023-04-08,narbonne,falasca guillermo,arena narbonne,,totals,67,26,32,96,25,3,62,-,39%,24%,99,5,5,53,54%,11
