Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,1,de barros ferreira joao rafael,11,2,8,13,1,-,22,-,64%,32%,17,-,2,10,59%,1
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,2,derouillon pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,5,nascimento dos santos leandro,6,4,4,15,2,2,1,-,0%,0%,4,-,-,1,25%,3
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,7,palonsky luciano,8,3,3,7,2,-,28,2,61%,32%,13,1,-,6,46%,2
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,8,chauvin gary,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,9,bruckert thiebault,1,-,1,-,-,-,-,-,.,.,-,-,-,-,.,1
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,10,drame neto aboubacar,22,5,13,17,2,2,-,-,.,.,33,2,5,19,58%,1
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,14,diez benjamin (l),-,-,-,-,-,-,3,-,33%,0%,-,-,-,-,.,-
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,17,coric zeljko,5,2,3,15,2,1,-,-,.,.,6,-,-,4,67%,-
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,19,monteiro de santana jose ademar,1,1,1,3,-,1,-,-,.,.,-,-,-,-,.,-
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,20,klajmon jakub,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,22,parkinson michael,6,4,4,7,1,-,1,-,0%,0%,6,1,-,3,50%,3
6377,2022-11-05,tours,fronckowiak marcelo,andré brouat toulouse,,totals,60,21,37,77,10,6,55,2,58%,29%,79,4,7,43,54%,11
