Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,2,lomba gilles,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,3,galabov jan,-,-,-1,3,1,-,3,-,67%,33%,-,-,-,-,.,-
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,5,marshman michael,4,-,2,6,1,-,-,-,.,.,7,1,-,4,57%,-
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,6,corre raphaël,2,1,-,15,2,-,-,-,.,.,3,-,-,2,67%,-
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,7,bouleau pierre (l),-,-,-,-,-,-,5,-,80%,80%,-,-,-,-,.,-
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,8,plak fabian,11,3,2,12,5,-,-,-,.,.,16,2,2,9,56%,2
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,9,toledo pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,10,aciobanitei robert-adrian,17,5,10,15,2,2,27,2,48%,30%,22,2,1,15,68%,-
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,12,indra patrik,14,6,2,12,5,-,-,-,.,.,32,2,5,11,34%,3
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,14,da silva cédric,2,1,1,3,1,1,-,-,.,.,-,-,-,-,.,1
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,15,gasman patrick,1,-,-1,7,2,-,-,-,.,.,5,-,-,1,20%,-
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,17,hoss thales (l),-,-,-1,-,-,-,20,1,70%,65%,-,-,-,-,.,-
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,18,wounembaina nathan,16,4,11,18,2,1,27,1,48%,33%,23,1,1,13,57%,2
6475,2023-02-18,chaumont,prandi silvano,louis marty sète,,totals,67,20,25,91,21,4,82,4,56%,43%,108,8,9,55,51%,8
