Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,1,buiatti renan,13,4,5,5,3,-,-,-,.,.,30,3,2,11,37%,2
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,2,loubeyre thibault (l),-,-,-1,-,-,-,16,1,50%,19%,-,-,-,-,.,-
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,4,chamala alix (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,6,lavigne tom,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,7,goncalves antony gabriel,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,8,coulet eliot,3,2,1,10,2,2,-,-,.,.,1,-,-,1,100%,-
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,9,blankenau jay,2,1,2,12,-,-,-,-,.,.,2,-,-,2,100%,-
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,10,reichert moritz,19,9,13,13,4,1,29,2,59%,28%,30,-,-,16,53%,2
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,11,roehrig simon,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,12,vanberkel lucas,9,1,6,25,3,-,2,-,100%,100%,9,-,-,7,78%,2
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,14,bultor daryl,6,1,-2,9,5,-,-,-,.,.,8,1,2,5,63%,1
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,17,barnes ryley,9,2,-1,10,3,-,34,2,56%,24%,18,2,3,8,44%,1
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,18,gempin grégory,1,-,-,1,1,-,-,-,.,.,3,-,-,1,33%,-
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,20,strehlau alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6960,2023-04-26,tourcoing,motta paes mauricio,stab vélodrome roubaix,,totals,62,20,23,87,21,3,81,5,57%,26%,101,6,7,51,50%,8
