Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,1,mosquera galvis ronnie stewar,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,2,mahieux maxence (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,3,vasquez osta moises eduardo,5,2,5,6,-,-,3,-,67%,0%,4,-,-,3,75%,2
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,4,socie victor,-,-,-2,7,2,-,-,-,.,.,-,-,-,-,.,-
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,5,lersch da silveira vinicius,-,-,-1,-,-,-,4,1,0%,0%,-,-,-,-,.,-
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,6,jouffroy quentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,7,ramon luca (l),-,-,-1,-,-,-,18,1,50%,22%,-,-,-,-,.,-
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,9,vettori luca,10,4,4,14,1,1,-,-,.,.,23,-,5,8,35%,1
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,10,ramon ferragut jordi,27,9,20,19,4,3,27,-,41%,22%,40,-,3,23,58%,1
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,11,dijoud tanguy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,12,kolev nikolay,12,8,9,12,1,1,1,-,0%,0%,11,2,-,6,55%,5
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,15,faganas julien,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,18,gelinski danilo,2,2,-,19,2,1,1,-,0%,0%,-,-,-,-,.,1
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,19,rivas quijada willner enrique,17,5,11,14,3,1,17,2,35%,24%,23,-,1,15,65%,1
6506,2023-03-19,narbonne,falasca guillermo,arena narbonne,,totals,73,30,45,95,13,7,71,4,39%,20%,101,2,9,55,54%,11
