Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,1,kroiss philipp (l),-,-,-1,-,-,-,12,1,67%,42%,-,-,-,-,.,-
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,2,grosnon quentin (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,3,lalisse  rémy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,4,takaniko boris,-,-,-1,1,1,-,-,-,.,.,1,-,-,-,0%,-
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,6,dutra oliveira yago,9,1,1,4,2,-,14,1,43%,21%,17,2,3,8,47%,1
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,7,villard paul,4,1,-3,7,1,-,28,1,39%,7%,22,-,5,4,18%,-
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,8,lengrand fabien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,10,van zeist maikel,1,-,-1,10,2,-,-,-,.,.,4,-,-,1,25%,-
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,11,pepin tinaël,15,1,7,11,3,1,1,-,0%,0%,27,2,3,14,52%,-
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,14,geiler  baptiste,11,4,10,11,-,2,12,-,50%,33%,10,1,-,7,70%,2
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,15,fiel david,5,2,3,7,1,-,-,-,.,.,8,-,1,4,50%,1
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,19,folguera xavier,-,-,-1,6,1,-,-,-,.,.,2,-,-,-,0%,-
6480,2023-02-25,cambrai,denys gabriel,vanpoulle cambrai,,totals,45,9,14,57,11,3,67,3,46%,21%,91,5,12,38,42%,4
