Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,3,vasquez osta moises eduardo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,4,socie victor,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,5,lersch da silveira vinicius,3,1,1,2,1,-,11,1,55%,18%,2,-,-,2,100%,1
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,6,jouffroy quentin,5,3,-1,22,5,3,1,-,100%,100%,3,-,1,2,67%,-
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,7,ramon luca (l),-,-,-1,-,-,-,21,1,71%,38%,-,-,-,-,.,-
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,8,gabin alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,9,vettori luca,17,5,1,26,7,4,-,-,.,.,34,4,5,12,35%,1
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,10,ramon ferragut jordi,20,9,10,13,5,3,32,2,41%,3%,37,2,1,16,43%,1
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,12,kolev nikolay,6,2,3,13,2,1,-,-,.,.,10,-,1,4,40%,1
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,15,faganas julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,18,gelinski danilo,1,1,-2,10,-,-,-,-,.,.,4,2,1,-,0%,1
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,19,rivas quijada willner enrique,21,6,9,17,5,2,30,2,40%,20%,41,1,4,18,44%,1
6927,2023-04-14,narbonne,falasca guillermo,stab vélodrome roubaix,,totals,73,27,20,103,25,13,95,6,49%,19%,131,9,13,54,41%,6
